movie_id,genre,language,runtime_min,critic_score,audience_score,release_year,num_awards,recommend
547,horror,spanish,155,83.0,76.6,2009,2,1
548,thriller,hindi,130,29.1,67.3,2012,3,1
549,romance,french,80,41.0,39.3,2004,0,0
550,animation,french,134,96.2,43.3,1996,2,1
551,romance,french,153,59.8,73.1,2021,1,1
552,romance,french,84,28.7,59.5,2004,0,0
553,romance,english,138,73.7,62.1,2012,1,1
554,comedy,french,167,56.0,45.2,2021,0,0
555,sci-fi,english,179,52.6,62.7,2003,1,1
556,sci-fi,hindi,101,71.0,78.7,2010,1,1
557,sci-fi,english,91,65.2,56.4,2017,2,1
558,horror,korean,177,70.2,74.8,2013,2,0
559,thriller,hindi,130,43.1,79.3,1999,0,1
560,romance,english,174,54.0,72.7,1998,2,0
561,sci-fi,korean,126,68.3,51.9,2023,2,0
562,horror,hindi,107,14.9,56.6,2016,2,0
563,sci-fi,hindi,144,55.2,61.1,2008,1,0
564,action,english,112,48.1,62.1,2022,0,0
565,comedy,english,133,63.9,44.4,2004,0,0
566,horror,hindi,146,47.7,72.8,2010,0,1
567,drama,spanish,161,65.0,41.8,2008,1,0
568,thriller,korean,118,50.4,62.7,2022,1,0
569,horror,english,164,77.0,84.1,2016,1,1
570,animation,french,110,46.1,75.3,2020,1,0
571,romance,spanish,169,55.4,50.9,1997,2,1
572,action,korean,88,48.9,70.6,2007,1,1
573,animation,spanish,150,41.6,72.2,2014,3,0
574,drama,hindi,137,67.2,53.0,1998,2,0
575,animation,spanish,176,75.7,100.0,2013,2,1
576,horror,english,155,77.8,76.8,2016,0,1
577,comedy,spanish,149,68.4,63.5,2021,0,1
578,comedy,spanish,83,54.5,51.2,2009,0,1
579,comedy,french,167,83.9,54.6,2018,0,1
580,horror,hindi,122,46.0,54.2,2018,1,0
581,romance,hindi,134,49.1,65.1,1996,3,1
582,comedy,english,137,61.7,35.3,2000,0,0
583,action,english,167,59.6,49.6,2021,1,1
584,sci-fi,french,126,71.5,87.1,2006,4,1
585,thriller,spanish,132,42.3,62.1,2012,0,0
586,horror,korean,93,98.0,65.0,1998,0,1
587,comedy,korean,169,53.0,56.8,1995,0,0
588,action,korean,133,54.1,83.0,1996,2,1
589,horror,hindi,178,51.5,57.0,2012,1,0
590,thriller,french,143,66.9,63.2,2012,0,1
591,drama,spanish,102,52.7,54.2,2023,0,0
592,action,spanish,85,44.7,61.1,2006,2,0
593,action,korean,161,60.6,46.5,1996,1,0
594,drama,korean,106,64.5,94.3,2002,0,1
595,comedy,spanish,107,78.2,74.4,2013,1,1
596,action,english,126,92.8,38.1,2018,0,1
597,thriller,hindi,160,68.0,89.0,2019,2,1
598,horror,korean,149,88.1,62.8,2012,2,1
599,horror,spanish,175,60.9,90.4,2012,0,0
600,romance,spanish,174,61.7,75.4,2011,0,1
