movie_id,genre,language,runtime_min,critic_score,audience_score,release_year,num_awards,recommend
558,thriller,english,159,96.4,61.2,2012,1,1
559,thriller,korean,139,23.6,56.4,2003,7,1
560,drama,korean,82,99.3,75.5,2000,0,1
561,drama,english,91,78.9,40.0,2023,0,1
562,drama,hindi,119,76.6,97.2,2024,3,1
563,drama,korean,149,35.0,64.3,2018,2,0
564,comedy,english,98,54.4,50.0,2022,8,0
565,comedy,english,83,97.1,92.2,1995,4,1
566,thriller,english,136,83.2,28.2,2017,0,0
567,animation,english,91,81.7,43.5,2020,4,0
568,comedy,spanish,151,88.6,56.2,2021,6,1
569,thriller,english,168,56.0,81.9,2020,10,1
570,thriller,english,118,59.0,46.5,2017,3,0
571,comedy,spanish,120,33.3,47.1,1999,0,0
572,comedy,hindi,76,57.5,62.4,2015,10,0
573,animation,english,84,88.9,97.6,2012,9,1
574,action,english,78,53.1,52.0,2017,11,0
575,drama,korean,91,76.0,97.2,1996,10,1
576,action,english,107,86.2,68.8,2006,8,1
577,thriller,korean,110,87.7,73.2,2010,3,1
578,thriller,english,154,74.2,47.2,2015,7,1
579,drama,spanish,164,59.8,53.4,2019,10,1
580,drama,english,93,48.4,35.0,1999,2,0
581,action,hindi,84,57.6,25.1,2004,7,0
582,action,spanish,160,44.4,74.6,2013,9,0
583,action,hindi,119,24.8,28.6,1995,6,0
584,action,hindi,84,94.0,99.8,2001,11,1
585,comedy,hindi,179,68.7,59.4,1998,0,0
586,action,english,131,93.5,95.8,2005,11,1
587,drama,english,78,74.4,32.3,2022,11,1
588,animation,korean,103,83.5,47.4,2000,0,1
589,animation,hindi,152,29.8,77.7,2017,7,1
590,action,english,154,59.0,23.9,1997,2,0
591,drama,english,171,50.5,40.8,2015,2,0
592,thriller,english,110,26.7,86.2,2021,4,0
593,drama,hindi,173,59.0,49.3,2013,5,1
594,drama,spanish,85,54.4,57.7,2002,5,0
595,comedy,korean,136,25.1,96.2,2014,5,0
596,drama,english,83,22.6,65.8,2016,3,0
597,drama,english,157,81.1,47.5,2020,8,0
598,thriller,hindi,140,29.2,47.2,2024,11,0
599,comedy,spanish,117,61.5,53.3,2010,9,0
600,action,english,103,72.8,39.5,2015,0,0
601,thriller,spanish,141,79.2,44.5,2014,5,1
602,drama,english,158,69.9,38.3,2006,6,1
603,drama,english,109,34.3,68.4,2015,4,0
604,drama,english,86,92.1,33.1,2000,10,1
605,thriller,english,109,69.1,33.9,2005,7,0
606,action,english,130,94.9,40.3,2012,5,1
607,drama,english,179,88.8,67.7,2012,0,1
608,action,english,87,91.3,81.6,2003,7,1
609,drama,english,121,44.8,41.0,1995,3,0
610,thriller,hindi,132,86.9,22.0,2001,5,0
611,action,korean,135,62.4,67.7,2009,2,0
612,animation,hindi,92,70.6,69.0,2017,8,1
613,action,korean,82,78.2,61.2,2011,2,1
614,drama,spanish,170,23.9,22.1,2023,11,0
615,animation,english,130,74.1,57.4,2020,1,0
616,comedy,english,159,95.6,65.5,2006,3,1
617,action,english,133,96.9,41.9,2011,7,1
618,action,english,144,20.1,29.7,1999,5,0
619,comedy,english,124,88.4,46.0,1998,8,1
620,comedy,english,119,56.1,44.4,2001,0,0
621,comedy,hindi,168,74.9,35.0,2019,3,0
622,thriller,english,169,78.0,88.2,2018,10,1
623,comedy,english,150,52.6,33.0,2015,9,0
624,animation,hindi,179,55.8,76.5,2013,7,1
625,drama,hindi,132,87.1,51.4,1999,11,1
626,action,korean,103,71.4,33.9,2000,9,0
627,action,spanish,161,30.0,89.1,2001,5,0
628,action,hindi,141,54.2,94.0,2004,2,1
629,action,english,147,66.2,68.1,2007,1,0
630,comedy,korean,88,39.3,68.9,2005,2,0
631,drama,english,172,67.5,71.1,2007,7,1
632,drama,korean,178,77.8,20.8,2011,8,0
633,comedy,english,165,53.5,87.8,2010,3,0
634,thriller,korean,125,77.3,50.8,2020,7,1
635,animation,english,94,71.0,33.9,2003,9,1
636,thriller,english,87,37.2,26.4,2003,10,0
637,drama,hindi,92,89.2,87.8,2000,6,1
638,animation,hindi,76,46.9,83.3,2014,5,1
639,thriller,hindi,116,95.5,37.3,2013,9,0
640,action,english,144,21.7,20.1,2022,4,0
641,thriller,korean,80,77.7,66.1,2004,10,1
642,animation,english,129,67.5,64.3,1996,9,1
643,drama,korean,163,53.2,91.0,2013,0,1
644,animation,hindi,121,76.7,99.9,2000,5,1
645,thriller,english,94,93.2,31.3,2017,9,1
646,comedy,spanish,142,63.4,30.1,2009,9,1
647,comedy,korean,132,51.7,70.3,2009,8,1
648,animation,english,171,72.0,99.7,1998,10,1
649,drama,spanish,128,28.9,24.3,2017,0,0
650,thriller,english,151,46.5,64.6,2022,5,1
651,thriller,hindi,159,27.9,74.7,2006,0,0
652,thriller,english,160,61.8,20.4,2017,7,0
653,comedy,english,80,84.8,71.3,2016,10,1
654,thriller,korean,87,45.4,74.8,2005,6,1
655,animation,hindi,91,87.4,48.2,2013,6,1
656,thriller,spanish,130,48.2,82.0,2008,2,1
657,drama,hindi,152,79.2,29.8,2006,2,0
658,drama,hindi,168,59.8,34.0,2022,4,0
659,action,korean,135,71.5,41.0,2004,8,0
660,drama,english,113,98.3,27.7,2006,3,1
661,comedy,spanish,114,91.6,80.7,1996,4,1
662,drama,hindi,106,88.7,46.8,2008,0,0
663,thriller,hindi,156,22.0,80.0,2004,10,1
664,drama,hindi,151,65.0,79.2,2019,7,0
665,action,english,174,79.8,62.2,2006,3,1
666,action,hindi,116,73.2,61.7,1995,11,1
667,action,english,150,92.1,69.7,2008,2,1
668,comedy,english,158,99.1,67.5,2014,3,0
669,comedy,korean,127,95.6,91.5,2010,6,1
670,drama,spanish,157,36.4,56.5,2004,5,0
671,action,hindi,90,34.9,49.2,2002,3,0
672,drama,english,96,64.7,56.0,2003,10,1
673,comedy,english,105,62.2,85.1,2021,5,1
674,thriller,english,162,90.3,46.6,2006,8,1
675,animation,english,127,95.4,27.3,2013,8,1
676,thriller,korean,157,84.9,59.6,1998,6,1
677,drama,english,145,43.2,24.6,2012,7,0
678,drama,english,95,55.2,28.9,2005,7,0
679,thriller,korean,81,61.9,28.2,2018,8,1
680,drama,english,139,22.8,30.9,1998,5,0
681,thriller,spanish,174,59.2,34.9,2016,2,0
682,action,english,119,23.8,50.9,2005,1,0
683,drama,hindi,111,22.5,93.7,2006,9,0
684,drama,english,138,66.3,94.5,1996,2,1
685,animation,korean,126,72.0,31.3,2017,3,0
686,comedy,english,111,78.9,68.1,1998,10,1
687,thriller,hindi,137,59.6,68.0,2001,2,1
688,drama,english,150,69.1,37.6,2007,0,0
689,drama,english,87,56.0,35.9,2003,0,0
690,comedy,korean,170,89.8,59.8,2018,11,0
691,thriller,spanish,101,60.6,36.7,2003,6,0
692,thriller,english,125,90.6,51.6,1996,7,1
693,comedy,english,149,26.9,92.0,2017,0,0
694,drama,spanish,126,29.0,97.9,2006,6,1
695,drama,english,80,66.3,43.7,1995,4,0
696,action,hindi,165,47.3,24.2,2010,8,0
697,comedy,hindi,176,81.2,91.2,2013,0,0
698,thriller,english,168,50.6,42.4,2024,10,0
699,drama,english,153,35.1,69.2,2021,5,0
700,thriller,english,78,90.0,23.5,1999,4,0
701,thriller,english,94,45.8,71.7,1997,4,0
702,thriller,english,103,34.0,77.0,2020,6,1
703,drama,hindi,96,100.0,45.9,2017,3,0
704,thriller,english,159,86.9,80.6,2024,0,1
705,animation,korean,160,83.1,70.6,2003,7,1
706,drama,spanish,141,87.6,75.3,2009,1,1
707,action,korean,109,74.3,26.0,2000,7,0
708,action,spanish,148,67.9,42.5,2009,6,1
709,thriller,english,129,67.1,82.4,2015,8,1
710,comedy,english,156,37.0,23.2,1999,3,0
711,thriller,english,140,89.5,83.3,2013,10,1
712,action,english,160,61.1,57.3,2018,6,1
713,comedy,english,102,70.9,43.7,2011,1,0
714,action,english,157,46.8,93.1,2011,6,1
715,drama,english,145,66.4,62.9,2003,8,1
716,action,english,78,23.8,70.8,1999,3,0
717,drama,hindi,132,66.6,52.6,1998,5,1
718,action,english,94,40.9,75.0,2005,9,1
719,thriller,korean,104,36.8,70.2,2017,5,0
720,action,english,166,69.9,76.0,2001,10,1
721,action,hindi,99,70.8,52.4,2012,0,0
722,action,english,154,85.3,68.5,2016,1,0
723,comedy,english,154,57.3,23.6,2018,10,1
724,animation,english,119,39.6,56.4,2012,11,0
725,action,english,92,83.4,62.6,2013,9,1
726,drama,english,137,22.0,73.2,1996,5,0
727,thriller,english,89,36.0,39.4,1997,3,0
728,thriller,hindi,81,22.2,90.8,2020,9,1
729,thriller,english,107,70.7,47.6,2014,11,1
730,thriller,hindi,178,66.9,38.2,2013,1,0
731,comedy,korean,112,74.3,79.0,2009,11,1
732,animation,spanish,137,61.5,90.2,2003,5,1
733,comedy,english,88,59.1,72.6,2017,9,1
734,comedy,english,166,62.8,60.8,2001,11,1
735,comedy,english,178,38.8,95.2,2001,9,0
736,drama,spanish,108,89.7,57.4,2009,7,1
737,action,spanish,160,63.2,53.9,2016,9,1
738,animation,hindi,85,42.6,53.2,1999,9,1
739,comedy,english,167,81.0,90.6,2018,8,1
740,animation,hindi,89,97.9,27.4,2005,6,1
741,action,english,117,31.4,29.1,2015,6,0
742,action,hindi,103,44.8,94.6,2017,4,0
743,comedy,korean,139,93.2,72.7,1998,10,1
744,thriller,hindi,157,28.9,88.7,2004,7,0
745,drama,english,107,54.6,61.0,2011,6,1
746,comedy,english,102,37.7,28.4,2013,10,0
747,thriller,hindi,85,59.7,38.3,2008,6,0
748,action,hindi,102,84.0,56.1,1997,7,1
749,drama,korean,164,96.1,60.7,2002,4,1
750,drama,korean,116,76.8,89.0,2008,0,1
751,comedy,english,157,54.5,42.4,2001,3,0
752,thriller,english,119,93.1,88.8,2005,11,1
753,drama,hindi,179,59.4,38.2,1999,8,0
754,action,hindi,155,42.7,74.4,2012,5,0
755,drama,english,169,35.9,28.8,1997,8,0
756,action,english,137,62.7,35.7,2024,3,0
757,action,english,114,81.6,89.2,2007,2,1
758,comedy,hindi,152,58.6,83.6,2004,10,1
759,comedy,hindi,120,83.0,65.9,2023,8,1
760,drama,english,125,83.8,56.4,2014,0,0
761,comedy,korean,179,58.3,42.6,2014,10,0
762,thriller,english,118,52.9,51.8,2001,8,1
763,comedy,english,176,62.1,60.8,2021,8,1
764,comedy,hindi,136,30.1,83.0,2013,4,0
765,thriller,hindi,96,96.6,91.1,2002,6,1
766,drama,english,144,51.9,22.5,2014,10,0
767,drama,english,165,31.9,70.9,2013,0,0
768,thriller,english,116,32.9,92.6,2020,10,1
769,comedy,hindi,178,60.5,21.4,2019,2,0
770,thriller,english,174,48.4,54.8,1999,3,0
771,action,english,122,34.3,38.6,1998,0,0
772,drama,hindi,161,25.8,72.8,2016,9,1
773,action,korean,138,45.5,20.5,2003,2,0
774,comedy,english,90,24.0,25.1,2011,11,0
775,comedy,english,123,84.1,63.4,2024,4,1
776,action,english,161,62.9,83.7,2021,10,1
777,drama,english,147,20.5,30.8,2015,1,0
778,drama,english,112,22.2,21.6,2017,7,0
779,action,english,173,63.3,22.1,2008,3,0
780,action,hindi,124,67.5,40.9,2014,1,0
781,action,english,115,97.9,77.6,2012,7,1
782,comedy,english,177,39.6,33.8,2004,7,0
783,action,english,122,45.1,26.0,2011,11,0
784,action,english,152,64.4,68.4,2020,6,1
785,action,english,112,95.4,92.3,2008,4,1
786,action,hindi,140,73.6,20.6,1995,2,0
787,comedy,english,84,50.2,62.3,2022,8,1
788,drama,english,97,88.3,65.0,2003,0,0
789,thriller,korean,103,91.5,77.3,2010,5,1
790,drama,hindi,119,28.8,50.4,2019,2,0
791,drama,english,141,50.2,64.0,2010,10,1
792,action,english,87,29.9,23.9,2011,6,0
793,thriller,korean,138,94.5,32.5,2012,1,0
794,animation,english,179,81.4,95.8,2003,4,1
795,comedy,spanish,167,98.8,73.8,2020,10,1
796,action,hindi,168,98.2,40.8,2015,5,1
797,action,english,168,25.5,70.6,2003,8,1
798,drama,english,169,27.5,94.3,2005,11,1
799,animation,english,152,26.1,29.3,2020,10,0
800,comedy,english,153,39.2,94.2,2010,9,1
801,thriller,english,129,65.6,57.6,2007,8,1
802,thriller,english,163,52.6,40.2,2013,6,0
803,comedy,english,148,23.1,40.6,1997,2,0
804,action,english,106,84.3,38.9,2000,6,1
805,comedy,english,170,90.2,94.1,2017,1,1
806,action,spanish,132,60.6,58.2,2013,10,0
807,thriller,english,84,22.7,97.1,2010,9,1
808,drama,english,146,43.4,23.9,2000,9,0
809,thriller,english,90,82.0,25.9,2006,0,0
810,drama,english,160,63.9,78.5,2020,7,1
811,animation,english,160,27.3,68.6,2007,10,0
812,action,hindi,98,96.1,24.3,2005,11,1
813,drama,hindi,117,61.6,47.8,2009,9,1
814,action,hindi,93,54.7,24.0,2020,10,1
815,thriller,english,138,55.8,44.0,2000,8,1
816,drama,english,90,63.4,96.2,2014,8,1
817,thriller,korean,178,94.8,35.6,2004,7,0
818,thriller,english,94,36.5,71.1,2020,7,1
819,thriller,korean,78,61.9,73.5,2009,0,1
820,thriller,english,152,86.8,25.1,2016,4,0
821,action,english,167,51.5,60.3,2000,10,1
822,drama,hindi,174,69.7,86.6,2016,9,1
823,thriller,english,153,58.4,86.8,2018,3,1
824,drama,hindi,95,89.9,51.7,2009,0,1
825,comedy,english,154,93.9,73.0,1999,11,1
826,drama,english,89,68.4,94.1,2023,5,1
827,comedy,spanish,96,27.4,74.9,2020,4,0
828,animation,hindi,140,83.4,60.8,2004,5,1
829,action,spanish,101,58.4,34.3,2020,0,0
830,comedy,korean,136,32.5,26.8,2005,5,0
831,drama,english,93,26.7,37.6,2016,1,0
832,action,english,110,64.1,32.2,1995,10,0
833,action,english,132,40.9,58.4,2012,11,0
834,comedy,english,104,98.3,49.7,2009,10,1
835,drama,korean,144,31.3,65.4,1998,6,0
836,action,english,124,68.7,87.5,2013,0,0
837,thriller,spanish,151,63.2,24.5,2005,11,0
838,action,korean,149,45.9,83.7,2006,10,1
839,drama,english,104,37.3,30.7,2007,3,0
840,comedy,english,123,95.7,61.6,2013,7,1
841,action,english,107,74.3,40.1,1997,11,1
842,comedy,spanish,79,84.2,70.4,1995,10,1
843,animation,english,147,22.8,62.1,1996,1,0
844,thriller,english,132,44.5,84.7,2015,2,0
845,drama,korean,103,55.2,61.1,2022,0,1
846,action,korean,113,93.7,88.5,2017,6,1
847,animation,english,101,52.2,57.0,2016,11,1
848,drama,english,138,45.3,45.9,2014,9,0
849,action,english,125,32.0,47.1,2001,6,0
850,thriller,english,82,48.4,36.1,2021,4,0
851,comedy,korean,88,29.4,57.5,2020,9,0
852,thriller,english,154,66.5,72.4,2001,7,1
853,drama,hindi,176,39.8,44.5,1996,7,1
854,action,english,156,70.6,96.6,2012,8,1
855,thriller,korean,102,96.7,52.8,2017,5,1
856,action,korean,144,84.2,69.6,1997,8,1
857,thriller,english,135,36.5,61.1,2012,5,0
858,comedy,english,101,87.0,21.5,2021,0,0
859,action,spanish,99,68.3,88.6,2003,9,1
860,drama,korean,151,71.6,64.7,2023,2,1
861,action,english,106,43.7,41.3,2011,1,0
862,drama,english,115,43.2,93.6,2003,7,1
863,drama,english,82,87.1,73.4,2006,2,1
864,action,hindi,145,29.5,86.4,2010,3,0
865,comedy,hindi,140,58.4,45.6,2012,2,0
866,action,hindi,160,80.2,69.0,2004,7,1
867,comedy,english,146,56.8,61.0,2016,4,0
868,action,english,113,84.6,28.0,2020,3,1
869,comedy,korean,158,90.5,32.6,2003,9,1
870,thriller,english,109,79.2,95.1,2000,10,1
871,drama,hindi,141,73.9,26.8,2005,11,1
872,action,spanish,117,72.9,65.5,2000,6,0
873,drama,hindi,118,42.9,80.9,2024,8,1
874,action,english,159,86.8,36.2,2010,3,1
875,thriller,english,155,77.2,69.1,2011,2,0
876,thriller,korean,81,57.6,82.0,1998,9,1
877,action,hindi,148,84.0,79.4,2022,10,1
878,action,spanish,176,53.2,47.7,2021,2,0
879,thriller,english,131,51.4,77.1,2011,11,1
880,comedy,english,110,89.9,95.9,2023,6,1
881,thriller,english,133,64.4,41.2,2017,8,1
882,thriller,hindi,123,26.8,82.0,2022,9,0
883,action,korean,83,93.9,79.4,2005,8,1
884,comedy,english,121,91.8,39.4,1998,8,1
885,action,english,134,20.9,79.8,2019,0,0
886,drama,spanish,102,44.6,88.4,2007,4,1
887,action,korean,88,67.5,61.4,2004,9,1
888,drama,english,110,78.6,32.4,1999,11,1
889,comedy,korean,81,39.5,46.0,2005,6,0
890,action,english,76,47.5,21.1,2017,8,0
891,drama,english,140,84.1,97.5,2023,0,1
892,comedy,hindi,94,99.7,68.9,1998,6,1
893,thriller,korean,143,42.3,42.0,2020,9,0
894,action,english,156,78.0,64.3,2018,8,1
895,animation,english,128,97.3,89.6,2024,4,1
896,drama,english,159,28.4,70.3,2009,7,0
897,action,english,92,93.3,39.7,2020,7,1
898,comedy,english,153,47.8,68.2,2015,3,0
899,action,english,114,44.4,23.3,2024,11,0
900,animation,hindi,155,22.1,54.9,2011,9,0
901,action,hindi,128,33.4,63.1,1995,7,0
902,action,hindi,147,30.3,57.6,2020,1,0
903,comedy,english,95,90.7,88.6,2016,3,1
904,thriller,english,148,20.6,67.5,1997,1,0
905,thriller,english,132,66.1,28.8,2021,7,0
906,drama,hindi,92,81.4,83.4,2019,9,1
907,drama,hindi,145,32.5,24.4,1997,6,0
908,comedy,hindi,134,64.1,40.0,2005,10,1
909,comedy,english,92,73.3,73.7,2009,7,1
910,drama,hindi,86,74.9,21.4,2013,10,0
911,comedy,hindi,138,58.7,26.8,2001,11,0
912,animation,english,156,90.5,75.3,1995,4,1
913,comedy,english,96,67.1,98.7,2021,9,1
914,action,english,174,89.5,73.5,2001,11,1
915,thriller,english,156,20.1,65.3,2011,2,0
916,drama,hindi,120,92.8,63.9,2001,4,1
917,thriller,hindi,141,92.4,97.5,2003,6,1
918,comedy,english,102,95.4,80.8,2016,9,1
919,action,hindi,173,81.3,47.5,2016,1,1
920,action,korean,94,84.6,96.5,2014,8,1
921,drama,korean,91,99.8,82.8,2005,9,1
922,action,hindi,164,62.4,41.4,2024,2,0
923,action,hindi,178,71.3,89.3,2003,9,1
924,drama,english,142,72.8,54.5,2009,11,1
925,comedy,hindi,138,74.2,91.1,2019,2,0
926,action,hindi,158,80.6,93.5,2001,4,1
927,drama,korean,138,23.5,21.9,2021,5,0
928,action,english,125,76.4,56.6,1996,8,0
929,action,korean,146,45.3,96.2,1996,0,0
930,action,english,159,92.3,73.5,2012,1,0
931,thriller,spanish,155,30.2,96.8,1998,2,0
932,action,english,150,45.9,69.1,2018,6,0
933,action,english,143,41.5,21.4,2023,2,0
934,comedy,hindi,85,45.3,66.9,2013,6,0
935,action,english,88,45.0,75.9,2018,10,1
936,drama,english,153,74.8,82.2,1995,6,1
937,drama,hindi,124,49.4,45.1,2004,2,0
938,comedy,english,147,71.4,77.1,2017,1,1
939,comedy,hindi,101,66.4,71.2,2004,1,0
940,action,english,136,27.6,76.6,2009,3,0
941,animation,english,98,29.8,45.0,2001,1,0
942,animation,hindi,163,57.8,34.1,2009,1,0
943,comedy,hindi,156,56.5,99.3,2016,11,1
944,drama,english,169,59.2,48.3,2012,11,1
945,drama,english,109,84.6,56.0,1997,7,1
946,animation,english,143,56.2,72.7,2021,2,0
947,animation,hindi,174,46.0,52.4,2020,10,1
948,animation,english,106,39.3,96.5,2020,3,0
949,thriller,english,118,48.5,39.2,2003,8,0
950,thriller,hindi,107,68.3,68.9,2018,8,0
951,action,hindi,153,76.3,72.5,2014,9,1
952,action,english,166,55.5,67.9,2012,4,0
953,drama,english,122,88.4,87.8,2023,9,1
954,action,hindi,145,94.4,82.6,2022,1,1
955,animation,hindi,114,90.8,63.7,2000,7,1
956,drama,hindi,161,21.7,74.6,2003,6,0
957,action,hindi,137,79.5,33.2,2001,1,0
958,drama,hindi,115,25.4,62.8,2018,6,0
959,comedy,english,95,45.4,64.0,1996,1,0
960,thriller,hindi,98,95.2,39.4,2021,3,1
961,thriller,hindi,80,44.0,39.1,2013,7,0
962,thriller,hindi,113,68.8,93.8,2000,0,1
963,drama,spanish,92,58.2,84.0,2020,2,0
964,comedy,english,101,82.8,88.6,2017,1,1
965,thriller,english,85,50.7,67.9,2007,2,0
966,action,english,170,89.7,41.9,1998,3,0
967,comedy,hindi,145,98.5,20.4,2018,1,0
968,thriller,english,145,75.5,45.1,2019,9,1
969,drama,korean,136,37.4,87.6,2019,4,1
970,action,spanish,109,66.1,82.0,1999,10,1
971,action,spanish,96,92.4,87.7,2003,5,1
972,comedy,korean,176,60.7,30.5,1995,9,0
973,comedy,english,166,76.4,65.0,2010,11,1
974,drama,english,155,43.9,42.0,2005,11,0
975,drama,english,122,71.1,78.9,2013,2,0
976,action,english,138,67.1,71.4,1998,10,1
977,comedy,spanish,86,48.0,56.0,2011,8,0
978,action,korean,161,66.4,64.7,2002,11,1
979,action,hindi,100,29.5,58.5,2005,1,0
980,action,english,172,53.3,95.2,2013,8,1
981,comedy,english,84,72.5,41.5,2001,6,1
982,action,english,144,51.0,76.4,2010,6,1
983,thriller,korean,79,28.9,64.3,1997,7,1
984,comedy,spanish,130,39.1,52.7,2023,8,0
985,action,hindi,162,48.6,91.5,2010,7,1
986,drama,hindi,166,97.8,77.9,2017,10,1
987,thriller,hindi,168,86.9,36.4,1995,11,1
988,drama,hindi,78,22.7,94.2,2005,7,1
989,comedy,english,93,40.9,72.5,2018,6,1
990,comedy,spanish,144,26.1,94.5,2017,9,0
991,comedy,english,169,92.8,51.1,1995,3,1
992,comedy,hindi,86,92.4,71.9,2021,7,1
993,comedy,spanish,175,53.5,73.2,2007,11,1
994,thriller,english,154,38.3,42.1,2002,11,0
995,drama,hindi,86,86.6,46.1,2015,3,1
996,thriller,english,125,39.8,94.6,2008,5,1
997,thriller,hindi,178,94.7,46.9,2012,4,0
998,drama,spanish,171,32.9,82.4,1995,4,0
999,action,english,118,21.3,87.5,2002,6,1
1000,action,korean,126,40.0,20.6,2018,11,0
1001,action,english,134,95.3,35.2,2024,9,1
1002,comedy,english,172,43.2,59.4,2018,0,0
1003,thriller,korean,85,32.6,62.2,2012,3,0
1004,action,english,143,88.6,30.8,2024,6,1
1005,drama,spanish,157,28.2,68.1,2018,10,0
1006,thriller,hindi,137,23.7,68.6,2020,9,0
1007,animation,english,106,80.7,22.4,1996,4,0
1008,drama,hindi,160,75.5,85.7,1999,2,1
1009,animation,english,151,50.7,69.0,2022,4,0
1010,comedy,english,84,90.7,31.6,2009,11,1
1011,action,english,165,90.7,55.4,2006,0,1
1012,thriller,english,171,28.3,33.8,2014,1,0
1013,action,hindi,138,54.2,45.3,1998,3,0
1014,action,english,170,56.0,79.3,1998,5,0
1015,thriller,spanish,158,34.7,46.2,2008,4,0
1016,thriller,english,93,29.1,92.9,2009,10,1
1017,animation,english,123,88.9,85.9,2014,0,1
1018,animation,english,122,35.3,52.5,2007,4,0
1019,thriller,korean,127,39.8,94.1,1999,9,1
1020,comedy,english,85,39.1,98.0,2021,1,0
1021,action,english,122,74.1,69.6,2000,8,1
1022,comedy,english,164,61.9,100.0,2012,4,1
1023,comedy,hindi,99,93.7,69.5,2001,3,0
1024,drama,english,169,27.8,59.0,2010,0,0
1025,comedy,hindi,114,83.4,99.1,2005,11,1
1026,action,spanish,107,37.3,30.4,2017,7,0
1027,thriller,english,174,94.7,55.5,2004,6,1
1028,thriller,korean,142,75.7,53.4,2008,6,1
1029,thriller,korean,157,76.8,47.9,2022,1,1
1030,drama,english,91,21.6,76.8,2011,11,1
1031,animation,english,113,51.5,57.2,2022,7,1
1032,thriller,english,95,88.8,46.6,2012,10,1
1033,thriller,english,123,40.9,31.2,1997,3,0
1034,action,english,90,22.3,52.9,1999,3,0
1035,action,hindi,132,93.7,59.9,2019,2,1
1036,action,spanish,141,91.3,59.5,2020,3,1
1037,comedy,english,135,57.6,58.7,2015,6,0
1038,drama,spanish,131,49.8,81.7,2006,7,1
1039,animation,english,153,91.6,56.8,2004,4,1
1040,comedy,english,119,24.2,56.1,2019,3,0
1041,drama,spanish,90,98.8,48.5,2023,4,1
1042,drama,spanish,127,76.9,57.2,2009,4,1
1043,drama,english,129,73.1,90.5,2010,4,1
1044,action,hindi,162,50.8,55.6,2015,6,0
1045,thriller,korean,77,39.1,90.8,2011,2,1
1046,action,english,140,25.8,68.6,2020,10,0
1047,thriller,english,150,99.6,38.9,2006,3,1
1048,animation,english,92,64.1,52.3,1997,6,1
1049,drama,english,150,77.7,92.1,2001,11,1
1050,animation,english,171,46.1,71.5,2021,7,1
1051,action,hindi,97,41.0,57.9,2019,5,0
1052,comedy,english,101,27.8,26.6,2014,2,0
1053,action,english,128,26.4,91.6,2001,5,0
1054,action,hindi,113,46.2,74.6,2023,9,1
1055,thriller,english,165,91.3,46.4,1995,7,1
1056,action,english,86,42.0,89.9,2019,3,1
1057,drama,english,169,25.2,47.5,1998,0,0
1058,action,english,85,24.1,76.7,2010,2,0
1059,thriller,english,92,37.7,79.3,2010,8,0
1060,action,english,126,94.3,49.5,2013,1,1
1061,animation,hindi,149,37.8,96.2,1999,9,1
1062,thriller,hindi,108,62.4,20.7,1999,8,0
1063,comedy,hindi,80,41.7,89.0,2000,10,0
1064,comedy,spanish,147,84.8,65.6,2000,8,1
1065,comedy,english,108,99.0,43.0,2010,2,0
1066,action,english,102,34.6,38.8,2002,9,0
1067,comedy,hindi,101,76.5,46.6,2021,10,1
1068,comedy,english,172,80.9,84.3,2008,6,1
1069,thriller,korean,126,38.4,80.0,1997,1,1
1070,drama,english,88,42.6,65.6,2004,1,0
1071,comedy,korean,132,26.4,59.3,2018,9,1
1072,comedy,korean,133,68.3,84.4,2001,1,0
1073,action,korean,167,86.9,43.2,2019,5,0
1074,thriller,english,92,50.0,59.4,2007,4,0
1075,comedy,korean,81,38.5,29.0,2024,11,1
1076,comedy,korean,97,55.6,29.4,2020,4,0
1077,drama,korean,164,94.0,66.7,2011,0,1
1078,thriller,hindi,149,29.0,86.4,2021,5,1
1079,action,hindi,148,74.2,77.6,2014,10,1
1080,thriller,hindi,83,31.0,76.8,1995,6,1
1081,action,korean,94,73.3,30.7,2023,4,0
1082,drama,korean,142,38.5,41.7,2011,5,0
1083,thriller,hindi,173,99.4,55.7,1997,0,1
1084,drama,korean,150,81.8,96.5,2016,8,1
1085,action,hindi,82,73.9,26.2,2012,11,0
1086,animation,spanish,77,90.4,75.6,2009,8,1
1087,comedy,english,118,37.5,64.1,2021,3,0
1088,action,english,125,73.4,37.6,2022,6,1
1089,thriller,english,127,99.9,82.4,2021,5,1
1090,action,english,94,34.1,44.3,2012,10,0
1091,action,english,117,86.2,53.0,1996,1,0
1092,comedy,english,91,36.3,20.1,1995,6,0
1093,action,hindi,117,54.0,34.5,2010,1,0
1094,comedy,hindi,177,42.4,92.7,2023,11,1
1095,drama,hindi,81,29.5,40.7,2004,2,0
1096,action,spanish,75,48.5,48.9,2018,3,0
1097,drama,english,86,36.8,57.1,2016,8,1
1098,thriller,english,147,43.4,50.6,2024,7,0
1099,drama,korean,176,57.9,82.2,1995,3,1
1100,animation,english,170,96.7,51.2,2015,5,1
1101,thriller,korean,173,71.7,92.0,2013,1,0
1102,animation,hindi,124,45.9,93.3,2005,4,0
1103,action,english,119,29.4,39.3,2018,1,0
1104,drama,hindi,100,87.7,42.9,2011,7,1
1105,drama,korean,155,27.0,71.2,2024,7,0
1106,action,hindi,76,45.3,69.4,2003,10,0
1107,action,hindi,145,81.1,92.7,2023,8,1
1108,thriller,hindi,177,29.8,97.2,2008,4,0
1109,drama,english,179,32.3,59.0,2007,9,0
1110,drama,english,97,48.3,70.1,2018,9,1
1111,drama,english,101,82.1,47.7,2023,11,1
