movie_id,genre,language,runtime_min,critic_score,audience_score,release_year,num_awards,recommend
545,animation,spanish,176,69.7,87.5,2009,1,1
546,horror,korean,144,55.9,82.7,2009,0,1
547,action,english,142,40.3,61.2,2003,0,0
548,romance,spanish,126,73.8,79.8,2002,3,0
549,comedy,english,120,13.7,61.6,2014,1,0
550,drama,hindi,166,53.4,72.2,2021,2,1
551,horror,french,177,36.8,95.0,2011,1,0
552,sci-fi,spanish,160,85.6,49.2,2009,0,1
553,animation,english,122,70.3,84.3,2012,0,1
554,thriller,spanish,103,77.7,64.9,1995,2,0
555,comedy,korean,140,79.7,93.8,2004,2,1
556,action,english,159,57.8,60.9,2011,0,1
557,action,korean,158,53.9,55.3,2015,0,0
558,romance,french,165,70.8,87.7,2011,2,1
559,horror,korean,157,54.4,76.1,2016,1,1
560,horror,korean,116,70.6,44.1,2023,3,1
561,horror,spanish,178,67.5,53.6,1996,3,1
562,thriller,hindi,106,26.1,58.5,2008,2,0
563,thriller,korean,117,43.9,75.2,2014,1,1
564,animation,english,144,60.5,72.3,2017,2,1
565,drama,spanish,164,90.9,98.5,2000,0,1
566,action,french,166,60.8,72.1,2019,2,1
567,romance,english,104,69.4,55.7,2014,1,0
568,sci-fi,korean,105,48.4,54.9,2019,0,1
569,drama,french,90,66.1,68.8,2006,1,1
570,animation,french,113,75.0,70.4,2003,0,1
571,romance,hindi,96,86.5,66.6,2005,0,1
572,romance,french,171,70.0,48.6,2003,0,1
573,horror,french,179,76.8,42.0,1999,1,0
574,comedy,english,103,41.4,70.8,2009,1,0
575,drama,spanish,132,78.2,45.2,2003,2,1
576,animation,french,108,82.9,53.5,2018,1,1
577,sci-fi,korean,97,79.7,53.4,2005,3,1
578,drama,spanish,82,50.1,57.4,2007,2,0
579,romance,hindi,176,46.9,74.0,2003,1,0
580,comedy,korean,130,77.3,70.4,1997,0,1
581,sci-fi,french,118,45.9,63.4,2021,1,0
582,sci-fi,hindi,134,58.9,71.7,2007,2,1
583,romance,korean,86,53.3,57.6,2010,4,0
584,horror,spanish,161,42.9,75.6,2022,0,0
585,romance,english,155,42.7,61.0,2002,1,0
586,sci-fi,english,108,53.1,71.1,1995,0,1
587,animation,spanish,132,75.8,62.0,2011,2,1
588,sci-fi,french,171,50.9,54.2,2015,1,1
589,sci-fi,english,160,69.2,36.6,2017,0,1
590,sci-fi,french,98,49.1,24.3,2018,4,0
591,comedy,english,157,77.4,49.2,2018,1,1
592,drama,korean,178,62.0,46.0,2004,3,0
593,thriller,english,161,59.1,73.4,2014,1,1
594,sci-fi,english,135,50.2,82.2,1996,0,1
595,thriller,french,172,53.6,87.1,2014,3,0
596,horror,english,115,67.7,72.0,2003,0,0
597,comedy,hindi,101,51.0,52.8,2011,1,0
598,comedy,french,167,46.0,52.9,2018,1,0
599,thriller,spanish,100,82.6,77.7,2012,1,1
600,horror,hindi,118,46.2,41.3,2006,0,0
